query	no	token	pos
전주여행	518	이용	NNG
전주여행	518	할지	XSV+EC
전주여행	518	대해서	VV+EC
전주여행	518	여러	MM
전주여행	518	가지	NNBC
전주여행	518	요소	NNG
전주여행	518	고려	NNG
전주여행	518	셔야	EP+EC
전주여행	518	합니다	VX+EF
전주여행	518	만약	MAG
전주여행	518	교통	NNG
전주여행	518	체증	NNG
전주여행	518	예상	NNG
전주여행	518	날짜	NNG
전주여행	518	라면	VCP+EC
전주여행	518	KTX	SL
전주여행	518	이용	NNG
전주여행	518	편할	VA+ETM
전주여행	518	습니다	EF
전주여행	518	또한	MAJ
전주여행	518	남자	NNG
전주여행	518	친구	NNG
전주여행	519	려는데	EC
전주여행	519	여행지	NNG
전주여행	519	맛집	NNG
전주여행	519	추천	NNG
전주여행	519	세요	EP+EF
전주여행	519	보리암	NNP
전주여행	519	다랭이	NNG
전주여행	519	독일	NNP
전주여행	519	마을	NNG
전주여행	519	한옥마을	NNP
전주여행	519	두세	MM
전주여행	519	맛집	NNG
전주여행	519	빨리	MAG
전주여행	519	추천	NNG
전주여행	519	세요	EP+EF
전주여행	519	라서	EC
전주여행	519	추천	NNG
전주여행	519	셔도	EP+EC
전주여행	519	됩니다	VV+EF
전주여행	519	맛집	NNG
전주여행	520	추천	NNG
전주여행	520	맛집	NNG
전주여행	520	국내	NNG
전주여행	520	주달	NNG
전주여행	520	티비	NNG
전주여행	520	코스	NNG
전주여행	520	여수	NNG
전주여행	520	여수	NNG
전주여행	520	제주	NNP
전주여행	520	제주도	NNP
전주여행	520	전문	NNG
전주여행	520	언서	NNG
전주여행	520	주달	NNG
전주여행	520	봉이	NNG
전주여행	520	입니다	VCP+EF
전주여행	520	코스	NNG
전주여행	520	한옥	NNG
전주여행	520	마을	NNG
전주여행	520	에서부터	JKB
전주여행	521	코스	NNG
전주여행	521	질문	NNG
전주여행	521	코스	NNG
전주여행	521	전라도	NNP
전주여행	521	어서	EC
전주여행	521	맛집	NNG
전주여행	521	국내	NNG
전주여행	521	주달	NNG
전주여행	521	티비	NNG
전주여행	521	코스	NNG
전주여행	521	여수	NNG
전주여행	521	여수	NNG
전주여행	521	제주	NNP
전주여행	521	제주도	NNP
전주여행	521	전문	NNG
전주여행	521	언서	NNG
전주여행	522	간다면	VV+EC
전주여행	522	비용	NNG
전주여행	522	얼마	NNG
전주여행	522	나올까요	VV+EF
전주여행	522	비용	NNG
전주여행	522	여러	MM
전주여행	522	요소	NNG
전주여행	522	따라	VV+EC
전주여행	522	달라지	VV
전주여행	522	지만	EC
전주여행	522	일반	NNG
전주여행	522	으로	JKB
전주여행	522	다음	NNG
전주여행	522	항목	NNG
전주여행	522	포함	NNG
전주여행	522	됩니다	XSV+EC
전주여행	522	교통비	NNG
전주여행	522	까지	JX
전주여행	522	이동	NNG
전주여행	522	위한	VV+ETM
전주여행	522	교통	NNG
전주여행	522	비용	NNG
전주여행	522	입니다	VCP+EF
전주여행	523	코스	NNG
전주여행	523	맛집	NNG
전주여행	523	국내	NNG
전주여행	523	주달	NNG
전주여행	523	티비	NNG
전주여행	523	코스	NNG
전주여행	523	여수	NNG
전주여행	523	여수	NNG
전주여행	523	제주	NNP
전주여행	523	제주도	NNP
전주여행	523	전문	NNG
전주여행	523	언서	NNG
전주여행	523	주달	NNG
전주여행	523	봉이	NNG
전주여행	523	입니다	VCP+EF
전주여행	523	코스	NNG
전주여행	523	한옥	NNG
전주여행	523	마을	NNG
전주여행	523	에서부터	JKB
전주여행	523	시작	NNG
전주여행	524	당일치기	NNG
전주여행	524	혼자	NNG
전주여행	524	코스	NNG
전주여행	524	추천	NNG
전주여행	524	박물관	NNG
전주여행	524	미술관	NNG
전주여행	524	지역	NNG
전주여행	524	공간	NNG
전주여행	524	스토리	NNG
전주여행	524	안내	NNG
전주여행	524	해설	NNG
전주여행	524	문화	NNG
전주여행	524	코스	NNG
전주여행	524	방지	NNG
전주여행	524	위해	VV+EC
전주여행	524	예약금	NNG
전주여행	524	결제	NNG
전주여행	524	현장	NNG
전주여행	524	에서	JKB
전주여행	524	상당	NNG
전주여행	524	음료	NNG
전주여행	524	기프	NNP
전주여행	524	으로	JKB
전주여행	524	환급	NNG
전주여행	524	선착순	NNG
전주여행	524	마감	NNG
전주여행	524	계획	NNG
전주여행	524	으신	EP+ETM
전주여행	525	필요	NNG
전주여행	525	가요	NNG
전주여행	525	안녕	NNG
전주여행	525	세요	EP+EF
전주여행	525	계획	NNG
전주여행	525	입니다	VCP+EF
전주여행	525	서울	NNP
전주여행	525	에서	JKB
전주여행	525	까지	JX
전주여행	525	기차	NNG
전주여행	525	건데	NNB+VCP+EC
전주여행	525	에서	JKB
전주여행	525	렌트	NNG
전주여행	525	해야	VV+EC
전주여행	525	할지	VX+EC
전주여행	525	궁금	XR
전주여행	525	합니다	XSA+EF
전주여행	525	참고	NNG
전주여행	525	한옥마을	NNP
전주여행	525	포함	NNG
전주여행	525	해서	XSV+EC
전주여행	525	유명	NNG
전주여행	525	관광지	NNG
전주여행	525	돌아볼	VV+ETM
전주여행	525	계획	NNG
전주여행	525	입니다	VCP+EF
전주여행	525	맛집	NNG
전주여행	525	국내	NNG
전주여행	526	맛집	NNG
전주여행	526	국내	NNG
전주여행	526	주달	NNG
전주여행	526	티비	NNG
전주여행	526	코스	NNG
전주여행	526	여수	NNG
전주여행	526	여수	NNG
전주여행	526	제주	NNP
전주여행	526	제주도	NNP
전주여행	526	전문	NNG
전주여행	526	언서	NNG
전주여행	526	주달	NNG
전주여행	526	봉이	NNG
전주여행	526	입니다	VCP+EF
전주여행	526	대중교통	NNG
전주여행	526	이나	JC
전주여행	526	택시	NNG
전주여행	526	이용	NNG
전주여행	527	완주	NNG
전주여행	527	맛집	NNG
전주여행	527	국내	NNG
전주여행	527	주달	NNG
전주여행	527	티비	NNG
전주여행	527	코스	NNG
전주여행	527	여수	NNG
전주여행	527	여수	NNG
전주여행	527	제주	NNP
전주여행	527	제주도	NNP
전주여행	527	전문	NNG
전주여행	527	언서	NNG
전주여행	527	주달	NNG
전주여행	527	봉이	NNG
전주여행	527	입니다	VCP+EF
전주여행	527	완주	NNP
전주여행	527	어느	MM
전주여행	527	느냐	EC
전주여행	527	따라	VV+EC
전주여행	528	부탁	NNG
전주여행	528	드립니다	VV+EC
전주여행	528	맛집	NNG
전주여행	528	국내	NNG
전주여행	528	주달	NNG
전주여행	528	티비	NNG
전주여행	528	코스	NNG
전주여행	528	여수	NNG
전주여행	528	여수	NNG
전주여행	528	제주	NNP
전주여행	528	제주도	NNP
전주여행	528	전문	NNG
전주여행	528	언서	NNG
전주여행	528	주달	NNG
전주여행	528	봉이	NNG
전주여행	528	입니다	VCP+EF
전주여행	528	코스	NNG
전주여행	529	코스	NNG
전주여행	529	세요	EP+EF
전주여행	529	ㅜㅜ	UNKNOWN
전주여행	529	코스	NNG
전주여행	529	드릴	VX+ETM
전주여행	529	습니다	EF
전주여행	529	역사	NNG
전주여행	529	유적지	NNG
전주여행	529	전통문화	NNG
전주여행	529	빛나	VV
전주여행	529	으로	JKB
전주여행	529	유명	XR
전주여행	529	한데요	XSA+EF
전주여행	529	먼저	MAG
전주여행	529	한옥마을	NNP
전주여행	529	방문	NNG
전주여행	529	아름다움	VA+ETN
전주여행	529	느낄	VV+ETM
전주여행	529	습니다	EF
전주여행	529	시작	NNG
전주여행	529	라고	EC
전주여행	529	한옥	NNG
전주여행	529	마을	NNG
전주여행	529	에서	JKB
전주여행	530	대중교통	NNG
전주여행	530	이랑	JC
전주여행	530	렌트카	NNG
전주여행	530	어떤	MM
전주여행	530	을까요	EF
전주여행	530	움직이	VV
전주여행	530	편할지	VA+EC
전주여행	530	대중교통	NNG
전주여행	530	편할지	VA+EC
전주여행	530	알려	VV+EC
전주여행	530	세요	EP+EF
전주여행	530	교통	NNG
전주여행	530	상황	NNG
전주여행	530	어떤지	VA+EC
전주여행	530	궁금	XR
전주여행	530	합니다	XSA+EF
전주여행	530	맛집	NNG
전주여행	530	국내	NNG
전주여행	530	주달	NNG
전주여행	530	티비	NNG
전주여행	530	코스	NNG
전주여행	530	여수	NNG
전주여행	530	여수	NNG
전주여행	530	제주	NNP
전주여행	531	가시	VV
전주여행	531	는군요	EC
전주여행	531	그렇	VA
전주여행	531	다면	EC
전주여행	531	에서	JKB
전주여행	531	연인	NNG
전주여행	531	제일	MAG
전주여행	531	많이	MAG
전주여행	531	추천	NNG
전주여행	531	드리	VX
전주여행	531	습니다	EF
전주여행	531	한옥마을	NNP
전주여행	531	동물원	NNP
전주여행	531	한국도로공사	NNP
전주여행	531	수목원	NNG
전주여행	531	향교	NNP
전주여행	531	덕진	NNP
전주여행	531	공원	NNG
전주여행	532	관련	NNG
전주여행	532	맛집	NNG
전주여행	532	국내	NNG
전주여행	532	주달	NNG
전주여행	532	티비	NNG
전주여행	532	코스	NNG
전주여행	532	여수	NNG
전주여행	532	여수	NNG
전주여행	532	제주	NNP
전주여행	532	제주도	NNP
전주여행	532	전문	NNG
전주여행	532	언서	NNG
전주여행	532	주달	NNG
전주여행	532	봉이	NNG
전주여행	532	입니다	VCP+EF
전주여행	532	주말	NNG
전주여행	532	인지	VCP+EC
전주여행	532	평일	NNG
전주여행	532	인지	VCP+EC
전주여행	532	따라	VV+EC
전주여행	532	다릅니다	VA+EC
전주여행	533	려고	EC
전주여행	533	vs	SL
전주여행	533	어떤	MM
전주여행	533	적당	XR
전주여행	533	할지	XSA+EC
전주여행	533	추천	NNG
전주여행	533	세요	EP+EF
전주여행	533	맛집	NNG
전주여행	533	국내	NNG
전주여행	533	주달	NNG
전주여행	533	티비	NNG
전주여행	533	코스	NNG
전주여행	533	여수	NNG
전주여행	533	여수	NNG
전주여행	533	제주	NNP
전주여행	533	제주도	NNP
전주여행	533	전문	NNG
전주여행	533	언서	NNG
전주여행	533	주달	NNG
전주여행	533	봉이	NNG
전주여행	533	입니다	VCP+EC
전주여행	534	이번	NNG
전주여행	534	처음	MAG
전주여행	534	는데	EC
전주여행	534	추천	NNG
전주여행	534	세요	EP+EF
전주여행	534	은데	EC
전주여행	534	위주	NNG
전주여행	534	해요	VX+EF
전주여행	534	트레	NNP
전주여행	534	해요	VX+EF
전주여행	534	계획	NNG
전주여행	534	군요	EF
전주여행	534	다양	XR
전주여행	534	볼거리	NNG
전주여행	535	경비	NNG
전주여행	535	식비	NNG
전주여행	535	교통비	NNG
전주여행	535	잡혀서	VV+EC
전주여행	535	마실	VV+ETM
전주여행	535	건데	NNB+VCP+EC
전주여행	535	많이	MAG
전주여행	535	마셔서	VV+EC
전주여행	535	술값	NNG
전주여행	535	으로	JKB
전주여행	535	마실	VV+ETM
전주여행	535	아요	EF
전주여행	535	맛집	NNG
전주여행	535	국내	NNG
전주여행	535	주달	NNG
전주여행	535	티비	NNG
전주여행	535	코스	NNG
전주여행	535	여수	NNG
전주여행	535	여수	NNG
전주여행	536	비용	NNG
전주여행	536	맛집	NNG
전주여행	536	국내	NNG
전주여행	536	주달	NNG
전주여행	536	티비	NNG
전주여행	536	코스	NNG
전주여행	536	여수	NNG
전주여행	536	여수	NNG
전주여행	536	제주	NNP
전주여행	536	제주도	NNP
전주여행	536	전문	NNG
전주여행	536	언서	NNG
전주여행	536	주달	NNG
전주여행	536	봉이	NNG
전주여행	536	입니다	VCP+EF
전주여행	536	한옥마을	NNP
전주여행	536	입장료	NNG
전주여행	536	따로	MAG
전주여행	536	습니다	EF
전주여행	536	기본	NNG
전주여행	537	친구	NNG
전주여행	537	친구	NNG
전주여행	537	려고	EC
전주여행	537	합니다	VX+EC
전주여행	537	호텔	NNG
전주여행	537	맛집	NNG
전주여행	537	추천	NNG
전주여행	537	세요	EP+EF
전주여행	537	호텔	NNG
전주여행	537	시설	NNG
전주여행	537	괜찮	VA
전주여행	537	깨끗	XR
전주여행	537	했으면	XSA+EP+EC
전주여행	537	어요	EF
전주여행	537	한옥	NNP
전주여행	537	어도	EC
전주여행	537	괜찮	VA
전주여행	537	아요	EF
전주여행	537	침대	NNG
전주여행	537	어요	EF
전주여행	537	맛집	NNG
전주여행	537	양식	NNG
전주여행	537	중식	NNG
전주여행	537	일식	NNG
전주여행	537	상관없	VA
전주여행	537	습니다	EF
전주여행	537	비용	NNG
전주여행	537	인당	NNG
전주여행	538	크리스마스	NNG
전주여행	538	맛집	NNG
전주여행	538	국내	NNG
전주여행	538	주달	NNG
전주여행	538	티비	NNG
전주여행	538	코스	NNG
전주여행	538	여수	NNG
전주여행	538	여수	NNG
전주여행	538	제주	NNP
전주여행	538	제주도	NNP
전주여행	538	전문	NNG
전주여행	538	언서	NNG
전주여행	538	주달	NNG
전주여행	538	봉이	NNG
전주여행	538	입니다	VCP+EF
전주여행	538	코스	NNG
전주여행	538	한옥	NNG
전주여행	538	마을	NNG
전주여행	538	에서부터	JKB
전주여행	538	시작	NNG
전주여행	539	~.~	SY
전주여행	539	질문	NNG
전주여행	539	일정	NNG
전주여행	539	관련	NNG
전주여행	539	답변	NNG
전주여행	539	드리	VV
전주여행	539	도록	EC
전주여행	539	습니다	EF
전주여행	539	가실	NNG
전주여행	539	계획	NNG
전주여행	539	너무	MAG
전주여행	539	귀찮	VA
전주여행	539	에서	JKB
전주여행	539	즐길	VV+ETM
전주여행	539	준비	NNG
전주여행	539	어요	EF
전주여행	539	아래	NNG
전주여행	539	일정	NNG
전주여행	539	참고	NNG
전주여행	539	즐거운	VA+ETM
전주여행	539	바라	VV
전주여행	540	초등	NNG
전주여행	540	학년	NNG
전주여행	540	210	SN
전주여행	540	수학	NNG
전주여행	540	코스	NNG
전주여행	540	관광	NNG
전주여행	540	달인	NNG
전주여행	540	주달	NNG
전주여행	540	봉이	NNG
전주여행	540	께서	JKS
전주여행	540	코스	NNG
전주여행	540	추천	NNG
전주여행	540	대단히	MAG
전주여행	540	감사	NNG
전주여행	540	드리	VV
전주여행	540	습니다	EF
전주여행	540	맛집	NNG
전주여행	540	국내	NNG
전주여행	540	주달	NNG
전주여행	540	티비	NNG
전주여행	540	코스	NNG
전주여행	540	여수	NNG
전주여행	540	여수	NNG
전주여행	540	제주	NNP
전주여행	541	혼자	NNG
전주여행	541	코스	NNG
전주여행	541	질문	NNG
전주여행	541	정보	NNG
전주여행	541	정리	NNG
전주여행	541	습니다	EF
전주여행	541	참고	NNG
전주여행	541	세요	EP+EF
전주여행	541	에서	JKB
전주여행	541	덕진	NNP
전주여행	541	공원	NNG
전주여행	541	추천	NNP
전주여행	541	덕진	NNP
전주여행	541	공원	NNG
전주여행	541	터미널	NNG
전주여행	541	에서	JKB
전주여행	541	가장	MAG
전주여행	541	가까운	VA+ETM
전주여행	541	에요	EF
전주여행	541	산책	NNG
전주여행	541	호수	NNG
전주여행	541	공원	NNG
전주여행	541	에요	EF
전주여행	541	덕진	NNP
전주여행	541	공원	NNG
전주여행	541	생략	NNG
전주여행	541	곧바로	MAG
전주여행	541	남부	NNG
전주여행	541	시장	NNG
전주여행	542	전시회	NNG
전주여행	542	추천	NNG
전주여행	542	이번	NNG
전주여행	542	남자	NNG
전주여행	542	친구	NNG
전주여행	542	는데요	EC
전주여행	542	한옥마을	NNP
전주여행	542	그래서	MAJ
전주여행	542	갈만	NNG
전주여행	542	공방	NNG
전주여행	542	전시회	NNG
전주여행	542	추천	NNG
전주여행	542	부탁	NNG
전주여행	542	드려요	VV+EC
전주여행	542	안녕	NNG
전주여행	542	세요	EP+EF
전주여행	542	질문	NNG
전주여행	542	관련	NNG
전주여행	542	답변	NNG
전주여행	542	드리	VV
전주여행	542	도록	EC
전주여행	542	습니다	EF
전주여행	542	주로	MAG
전주여행	542	봅니다	VX+EC
전주여행	543	코스	NNG
전주여행	543	추천	NNG
전주여행	543	안녕	NNG
전주여행	543	세요	EP+EF
전주여행	543	여자	NNG
전주여행	543	친구	NNG
전주여행	543	예정	NNG
전주여행	543	인데	VCP+EC
전주여행	543	숙소	NNG
전주여행	543	더클래식	NNP
전주여행	543	호텔	NNG
전주여행	543	일정	NNG
전주여행	543	으로	JKB
전주여행	543	습니다	EF
전주여행	543	근데	MAJ
전주여행	543	금요일	NNG
전주여행	543	오후	NNG
전주여행	543	도착	NNG
전주여행	543	예정	NNG
전주여행	543	이동	NNG
전주여행	543	수단	NNG
전주여행	543	대중교통	NNG
전주여행	543	택시	NNG
전주여행	543	예정	NNG
전주여행	543	입니다	VCP+EC
전주여행	544	각각	MAG
전주여행	544	거리	NNG
전주여행	544	가까운지	VA+EC
전주여행	544	어요	EF
전주여행	544	추석	NNG
전주여행	544	예정	NNG
전주여행	544	입니다	VCP+EF
전주여행	544	갈만	NNG
전주여행	544	추천	NNG
전주여행	544	세요	EP+EF
전주여행	544	맛집	NNG
전주여행	544	국내	NNG
전주여행	544	주달	NNG
전주여행	544	티비	NNG
전주여행	544	코스	NNG
전주여행	544	여수	NNG
전주여행	544	여수	NNG
전주여행	544	제주	NNP
전주여행	545	갈만	NNG
전주여행	545	을까요	EF
전주여행	545	맛집	NNG
전주여행	545	국내	NNG
전주여행	545	주달	NNG
전주여행	545	티비	NNG
전주여행	545	코스	NNG
전주여행	545	여수	NNG
전주여행	545	여수	NNG
전주여행	545	제주	NNP
전주여행	545	제주도	NNP
전주여행	545	전문	NNG
전주여행	545	언서	NNG
전주여행	545	주달	NNG
전주여행	545	봉이	NNG
전주여행	545	입니다	VCP+EF
전주여행	545	코스	NNG
전주여행	545	한옥	NNG
전주여행	545	마을	NNG
전주여행	545	에서부터	JKB
전주여행	546	코스	NNG
전주여행	546	일정	NNG
